销售价格,卧室数,浴室数,居住面积,土地面积,楼层数,视野,成色,建筑设计水平,建筑年份,纬度,经度,附近15间房屋平均居住面积,附近15间房屋平均土地面积,每间卧室平均浴室数,有无地下室,距最近优质啤酒厂的距离,距医院的交通距离,销售年份,销售季度,是否位于西雅图,最近一次翻新距今年份,是否邻近海岸
370000,4,2.5,2720,8666,2,0,3,9,1992,47.3846,-122.169,2410,8100,1.6,无,17.28,0.503535928,2014,Q3,否,22,否
405000,3,1.75,1670,6720,1,0,3,7,1980,47.7198,-122.193,1670,7320,1.714285714,有,8.59,0.128667689,2015,Q1,否,35,否
630000,4,1.75,2950,9025,1,2,4,8,1975,47.7128,-122.223,2120,9600,2.285714286,有,7.17,0.128667689,2015,Q1,否,40,否
360000,4,2.5,2160,9528,2,0,3,9,1992,47.3341,-122.255,2280,9937,1.6,无,19.49,0.501579779,2014,Q4,否,22,否
550000,3,2,1970,4166,2,3,5,8,1929,47.5717,-122.375,2390,4166,1.5,有,3.09,0.266985301,2014,Q3,是,85,否
265000,3,2,1320,8959,1,0,3,7,1993,47.3536,-122.144,1740,7316,1.5,无,19.71,0.503535928,2014,Q3,否,21,否
446500,3,2.5,2650,7286,2,0,3,8,1990,47.5084,-122.154,2400,7220,1.2,无,10.6,0.415300639,2015,Q1,否,25,否
404000,3,1.5,2030,8880,1,0,3,7,1963,47.5586,-122.311,2140,5592,2,有,3.76,0.224632579,2014,Q2,是,51,否
335000,3,2.5,2440,7632,2,0,3,8,1998,47.3494,-122.301,2510,7903,1.2,无,18.21,0.501579779,2014,Q3,否,16,否
576000,3,2.5,1940,9000,1,0,4,7,1948,47.6933,-122.393,2190,7310,1.2,有,2.14,0.197026372,2014,Q2,是,66,否
208633,3,2.5,2040,3810,2,0,3,8,2006,47.3537,-122,2370,4590,1.2,无,23.35,0.437399093,2015,Q2,否,9,否
315000,3,2.25,2200,8750,1,0,4,7,1964,47.476,-122.337,1460,10139,1.333333333,有,9.38,0.424582283,2015,Q1,是,51,否
725000,3,1.75,1920,3300,1,0,4,8,1913,47.6239,-122.298,1740,4000,1.714285714,有,1.3,0.066990345,2015,Q1,是,102,否
550000,4,2.75,1800,7750,1,0,4,8,1965,47.7776,-122.384,1800,8275,1.454545455,有,7.77,0.353186925,2015,Q2,是,50,否
610750,4,2.25,2180,7297,2,0,3,8,1984,47.6459,-122.058,2250,9781,1.777777778,无,12.46,0.13224325,2014,Q2,否,30,否
550700,2,1,1010,5000,1.5,0,4,6,1908,47.6692,-122.297,1460,5000,2,无,2.61,0.051583341,2015,Q1,是,107,否
834000,4,2.5,2370,4000,1.5,2,5,8,1928,47.601,-122.294,2440,5750,1.6,有,1.47,0.121976941,2015,Q1,是,87,否
305000,4,2.25,1950,7700,1,0,3,8,1979,47.4441,-122.125,2150,7350,1.777777778,有,14.8,0.437399093,2014,Q4,否,35,否
548000,2,1,1470,3864,1,0,4,7,1916,47.6638,-122.345,1570,3864,2,有,1.01,0.075610835,2014,Q3,是,98,否
268750,4,1,800,8775,1,0,3,6,1943,47.48,-122.336,1310,8775,4,无,9.1,0.417041068,2014,Q4,是,71,否
819900,5,2.75,3150,7119,2,0,3,9,2013,47.6759,-122.151,1560,8384,1.818181818,无,9.03,0.13224325,2014,Q2,否,1,否
740000,4,2,2050,4400,1.5,0,4,9,1922,47.644,-122.319,2320,5500,2,无,1.24,0.042603418,2014,Q3,是,92,是
186375,3,1,1000,7636,1,0,2,7,1952,47.472,-122.344,1150,7600,3,无,9.65,0.437550476,2015,Q2,是,63,否
880000,4,3.5,2800,6750,2,0,3,9,1951,47.669,-122.275,2370,6120,1.142857143,有,3.52,0.075249257,2014,Q3,是,12,否
640000,2,1,1070,5000,1,0,3,7,1924,47.6666,-122.331,1710,5000,2,无,1.36,0.060735923,2015,Q2,是,91,否
940000,4,2,2490,9525,2,0,5,9,1968,47.5639,-122.217,2770,9525,2,无,5.89,0.240961112,2014,Q3,否,46,否
260000,4,2.5,1960,5238,2,0,3,7,2003,47.3483,-122.052,1800,5894,1.6,无,22.17,0.437399093,2014,Q4,否,11,否
559900,3,2.75,2930,5569,1,0,3,9,2004,47.7648,-122.164,2580,11045,1.090909091,有,11.6,0.275708061,2014,Q2,否,10,否
791500,4,2,1510,3500,1.5,0,5,7,1911,47.6794,-122.357,1820,3750,2,无,1.23,0.121146111,2014,Q3,是,103,否
265000,3,1.75,1420,8250,1,0,3,7,1954,47.7535,-122.354,1740,8000,1.714285714,无,6.15,0.271553586,2014,Q3,是,60,否
684000,4,3.5,3040,8414,2,0,3,9,2010,47.5222,-122.157,3470,8066,1.142857143,有,9.87,0.393844328,2014,Q4,否,4,否
425000,3,1.75,2500,6840,1,0,3,8,1957,47.7222,-122.32,1580,8691,1.714285714,有,4.64,0.17116505,2014,Q3,是,57,否
552250,4,2.5,2580,5823,2,0,3,8,2002,47.5374,-121.875,2380,5823,1.6,无,21.46,0.418648795,2014,Q3,否,12,否
165000,4,1,1000,7134,1,0,3,6,1943,47.4897,-122.24,1020,7138,4,无,9.29,0.394898723,2014,Q3,是,71,否
239900,4,1,1000,7134,1,0,3,6,1943,47.4897,-122.24,1020,7138,4,无,9.29,0.394898723,2014,Q4,是,71,否
387000,4,1.75,2500,7690,1,0,3,7,1973,47.7713,-122.307,2040,8646,2.285714286,有,7.94,0.283724745,2015,Q2,是,42,否
437500,2,1,990,3120,1,2,5,7,1907,47.68,-122.353,1930,3120,2,有,1.38,0.117243139,2014,Q4,是,107,否
375000,4,1.75,2200,7475,1,0,5,7,1955,47.543,-122.28,1600,5766,2.285714286,有,5.17,0.254245954,2014,Q2,是,59,否
300000,4,2.5,1910,4862,2,0,3,7,2005,47.3607,-122.034,2010,5091,1.6,无,21.97,0.437399093,2014,Q3,否,9,否
420000,4,1,1750,9600,1.5,0,4,7,1954,47.5759,-122.137,1750,10530,4,无,8.93,0.240961112,2014,Q4,否,60,否
679900,3,2.5,2440,5750,2,2,3,9,2000,47.565,-122.381,1520,5750,1.2,有,3.63,0.279976246,2014,Q3,是,14,否
329500,4,2.5,1820,7912,2,0,3,7,1994,47.3845,-122.029,1820,8168,1.6,无,20.85,0.437399093,2014,Q4,否,20,否
604950,3,2.5,2110,5608,1,0,3,8,2013,47.6743,-122.184,2040,9363,1.2,有,7.65,0.13224325,2014,Q3,否,1,否
795000,5,2.5,3040,9570,1,2,4,8,1966,47.5651,-122.164,2920,8800,2,有,8.01,0.240961112,2014,Q3,否,48,否
338000,4,3,2090,7500,1,0,3,7,1986,47.4888,-122.182,1810,7650,1.333333333,有,10.73,0.430182283,2014,Q4,否,28,否
280000,3,2.25,1430,7222,2,0,3,7,1993,47.5112,-122.19,1430,7220,1.333333333,无,9.29,0.393844328,2014,Q4,否,21,否
380000,5,3,3450,9914,2,0,3,9,2004,47.2813,-122.345,2860,9721,1.666666667,无,22.82,0.511431829,2014,Q4,否,10,否
297000,3,2.25,1450,7562,2,0,3,7,1994,47.5038,-122.189,1650,7625,1.333333333,无,9.71,0.406654346,2014,Q3,否,20,否
730000,4,2.5,3230,7331,2,0,3,10,2004,47.5823,-121.97,3480,7447,1.6,无,16.5,0.240961112,2014,Q2,否,10,否
275000,3,3,1590,7750,1,0,3,7,1997,47.3624,-122.045,1680,7500,1,有,21.57,0.437399093,2014,Q4,否,17,否
595000,4,2,2020,2849,2,0,3,7,1960,47.6831,-122.329,1910,3120,2,无,2.4,0.088478837,2015,Q2,是,55,是
435000,3,1.5,1300,3348,1.5,0,3,7,1904,47.592,-122.307,1590,2577,2,无,1.56,0.139195731,2015,Q2,是,1,否
389000,4,2.25,2130,5337,2,0,3,7,2001,47.7237,-121.959,2300,6930,1.777777778,无,18.52,0.13224325,2015,Q1,否,14,否
560000,4,2.25,2550,7800,1,0,3,8,1968,47.6283,-122.095,2420,8050,1.777777778,有,10.58,0.13224325,2015,Q1,否,47,否
365500,3,2,1410,9600,1,0,4,7,1983,47.7591,-122.146,1410,9600,1.5,无,11.97,0.275708061,2014,Q2,否,31,否
252350,3,2,1650,7352,1,0,3,7,1979,47.4612,-122.169,1710,7350,1.5,有,12.64,0.437399093,2014,Q2,否,35,否
345000,4,1,1550,7620,1.5,0,3,7,1957,47.5287,-122.35,1450,7620,4,无,5.73,0.326238357,2014,Q4,是,57,否
490000,3,2.75,1980,3128,2,0,4,9,1979,47.6109,-122.114,1950,2856,1.090909091,无,9.64,0.13224325,2014,Q3,否,35,否
530000,5,2.25,2720,8800,1,0,4,7,1958,47.5976,-122.118,2110,8800,2.222222222,有,9.51,0.240961112,2015,Q1,否,57,否
378750,3,2.5,2160,3000,1.5,0,3,7,1909,47.5644,-122.289,1060,3500,1.2,有,3.64,0.202967769,2014,Q2,是,3,否
269900,4,1.75,1530,8750,1.5,0,4,7,1968,47.4556,-122.157,1390,8750,2.285714286,无,13.27,0.437399093,2014,Q2,否,46,否
557000,3,3.5,1710,2096,2,0,3,8,2008,47.6055,-122.305,1630,1543,0.857142857,有,0.87,0.10741691,2015,Q1,是,7,否
352000,2,1,940,5000,1,0,4,7,1937,47.6879,-122.385,1560,4500,2,无,1.65,0.177126322,2015,Q2,是,78,否
322500,4,2.5,1820,6753,2,0,3,7,1994,47.3845,-122.032,1820,7107,1.6,无,20.75,0.437399093,2014,Q2,否,20,否
650000,3,3.25,1510,2000,2,0,3,9,2001,47.5815,-122.402,1510,1352,0.923076923,有,3.37,0.327973278,2014,Q3,是,13,是
450000,3,2,1290,1213,3,0,3,8,2001,47.6609,-122.344,1290,3235,1.5,无,0.81,0.06923164,2014,Q3,是,13,否
278500,3,2,1570,5250,1,0,3,7,1998,47.3163,-122.188,1570,5250,1.5,无,21.39,0.503535928,2015,Q2,否,17,否
364950,4,2.5,1930,6957,2,0,3,8,1995,47.4309,-122.191,2090,6996,1.6,无,13.94,0.444468731,2015,Q2,否,20,否
268000,3,2.5,1550,8134,2,0,3,7,1991,47.404,-122.191,1550,8134,1.2,无,15.64,0.503535928,2015,Q1,否,24,否
577500,3,2.5,2000,7251,2,0,3,9,1995,47.7067,-122.2,2450,8118,1.2,无,7.82,0.128667689,2014,Q3,否,19,否
339000,4,1.5,2390,7480,1.5,2,3,7,1920,47.504,-122.227,2850,6867,2.666666667,无,8.69,0.383212657,2015,Q1,是,95,是
423000,4,2.25,2200,9351,1,0,5,7,1962,47.7448,-122.333,1910,8660,1.777777778,有,5.8,0.231803023,2015,Q1,是,53,否
355000,3,2.25,1860,5028,2,0,3,8,2012,47.7318,-121.982,2320,5465,1.333333333,无,17.8,0.13224325,2014,Q4,否,2,否
482000,2,1,950,3960,1,0,3,7,1941,47.6885,-122.337,1320,4050,2,无,2.32,0.108687179,2014,Q4,是,73,否
625000,3,1.75,1600,9135,1,0,5,7,1955,47.5724,-122.179,1580,9800,1.714285714,无,7.17,0.240961112,2014,Q3,否,59,否
375000,2,1,940,5120,1,0,3,7,1909,47.6073,-122.308,1300,5120,2,无,0.68,0.103986875,2014,Q3,是,105,否
245000,3,2.5,1530,8500,1,0,5,7,1996,47.3592,-122.046,1850,8140,1.2,有,21.72,0.437399093,2015,Q2,否,19,否
397000,4,2,1440,7680,1,0,3,7,1971,47.7245,-122.2,1460,9660,2,有,8.51,0.128667689,2014,Q2,否,43,否
365000,3,2.5,2200,4052,2,0,3,8,2005,47.4362,-122.178,2310,5082,1.2,无,13.89,0.437399093,2015,Q2,否,10,否
328500,4,3,2290,8250,2,0,3,9,1990,47.3739,-122.156,2290,8250,1.333333333,无,18.2,0.503535928,2014,Q4,否,24,否
1000000,4,2.5,2610,3277,1.5,0,5,8,1922,47.6636,-122.33,1810,3277,1.6,有,1.2,0.054504174,2014,Q3,是,92,否
237000,3,2.5,1490,2138,2,0,3,7,2005,47.4324,-122.197,1490,2094,1.2,无,13.73,0.487921296,2014,Q3,否,9,否
525000,4,2.5,2450,5280,2,0,3,8,2003,47.7734,-122.224,2300,4674,1.6,无,10.2,0.275708061,2014,Q3,否,11,否
749000,4,2.5,1710,9627,1,0,3,9,1976,47.559,-122.164,2140,9131,1.6,有,8.19,0.240961112,2014,Q3,否,0,否
843000,3,2.5,3130,8750,2,0,3,10,1991,47.6954,-122.103,2860,9003,1.2,无,11.64,0.13224325,2015,Q1,否,24,否
438000,2,2,1270,1372,3,0,3,8,2000,47.6776,-122.318,1610,3090,1,无,2.32,0.068701643,2014,Q3,是,14,否
227950,3,1.5,1670,8230,1,0,5,7,1954,47.2613,-122.255,2077,4910,2,无,24.47,0.501579779,2014,Q3,否,60,否
641000,2,1,1420,5332,1,0,3,8,1953,47.6694,-122.275,2400,5406,2,有,3.53,0.075221538,2014,Q3,是,61,否
205000,3,1,940,7980,1,0,4,7,1960,47.3838,-122.289,1150,8050,3,无,15.88,0.501579779,2014,Q3,否,54,否
400000,3,1.75,1920,9102,1,0,3,7,1968,47.7487,-122.082,1920,9760,1.714285714,无,14.04,0.128667689,2014,Q4,否,46,否
1030000,3,2.5,3545,9816,1,0,3,10,2005,47.5534,-122.078,3630,7704,1.2,有,12.04,0.393844328,2014,Q4,否,9,是
505000,3,2,1260,5460,1,0,3,7,1972,47.7355,-122.18,1510,5460,1.5,无,9.72,0.275708061,2015,Q1,否,43,否
475000,5,2.5,2340,7200,1,0,3,7,1975,47.7206,-122.211,1930,7221,2,有,7.94,0.128667689,2014,Q4,否,39,否
520000,3,2.25,2590,9263,1,0,5,8,1977,47.7691,-122.262,2580,9450,1.333333333,有,8.84,0.29544035,2014,Q4,否,37,否
333500,3,1.75,1220,9732,1,0,3,7,1965,47.7736,-122.214,1630,10007,1.714285714,无,10.53,0.275708061,2014,Q4,否,49,否
811000,3,1.75,1870,9897,1,0,4,8,1960,47.5505,-122.221,1900,10005,1.714285714,无,6.33,0.289317817,2014,Q4,否,54,否
551000,3,2.5,2830,5802,2,0,3,9,2001,47.7605,-122.234,2500,5788,1.2,无,9.24,0.275708061,2014,Q2,否,13,否
496500,3,2.5,2260,3640,2,0,3,8,1994,47.7356,-122.157,2350,3710,1.2,无,10.59,0.128667689,2015,Q1,否,21,否
578000,4,2.5,3140,9225,1,2,5,9,1966,47.4904,-122.226,2460,9600,1.6,有,9.53,0.410050561,2014,Q2,否,48,否
255000,3,1.75,1240,8659,1,0,5,7,1986,47.3663,-122.089,1490,8223,1.714285714,无,20.18,0.437399093,2015,Q1,否,29,否
1050000,4,3.5,3450,7832,2,0,3,10,2007,47.5637,-122.123,3220,8567,1.142857143,无,9.82,0.240961112,2014,Q2,否,7,否
348000,3,2.25,2570,8491,2,0,4,8,1989,47.3759,-122.125,2400,8049,1.333333333,无,18.74,0.503535928,2015,Q1,否,26,否
230000,3,2,1510,3413,2,0,3,7,1985,47.3912,-122.167,1570,3777,1.5,无,16.9,0.503535928,2014,Q4,否,29,否
330000,3,1,980,7000,1,0,3,6,1953,47.7617,-122.357,1220,7000,3,无,6.7,0.29459901,2014,Q4,是,61,否
80000,1,0.75,430,5050,1,0,2,4,1912,47.6499,-121.909,1200,7500,1.333333333,无,19.38,0.13224325,2014,Q2,否,102,否
465000,3,1.75,1480,6360,1,0,3,7,1954,47.7311,-122.353,1480,6360,1.714285714,无,4.64,0.226240724,2014,Q4,是,60,否
325000,4,2.5,1850,7324,2,0,3,8,1997,47.3701,-122.107,2100,7329,1.6,无,19.51,0.437399093,2014,Q4,否,17,否
342500,3,2.5,1810,5192,2,0,3,8,1993,47.3724,-122.042,1810,6200,1.2,无,21.1,0.437399093,2015,Q1,否,22,否
868700,3,4.25,3840,6161,2,0,3,10,2000,47.6336,-122.064,3230,7709,0.705882353,无,12.06,0.13224325,2015,Q1,否,15,否
1200000,4,2.75,4110,8400,2,1,3,9,1928,47.717,-122.281,2820,8400,1.454545455,有,5.54,0.180497115,2014,Q4,是,86,是
859900,4,2.75,3390,6298,2,0,3,9,2011,47.5906,-122.062,3390,7111,1.454545455,无,12.16,0.240961112,2014,Q3,否,3,否
520000,4,2.25,1890,3006,2,0,3,7,2003,47.5461,-121.998,1580,3000,1.777777778,无,15.75,0.416189966,2014,Q3,否,11,否
460000,3,2.5,1610,2527,2,2,3,9,2005,47.5674,-122.29,1610,4173,1.2,有,3.44,0.195072037,2014,Q3,是,9,否
438924,3,1.5,1050,4590,1,0,3,7,1949,47.6943,-122.29,1770,5400,2,有,4.02,0.115810152,2014,Q3,是,65,否
315000,2,1,630,6550,1,0,3,5,1918,47.5486,-122.38,1420,6550,2,无,4.65,0.312564832,2015,Q2,是,97,否
378500,4,1.75,1700,8640,1,0,3,7,1955,47.5772,-122.153,1620,9000,2.285714286,有,8.19,0.240961112,2014,Q4,否,59,否
328500,3,2.5,1950,8130,2,0,4,9,1990,47.3875,-122.161,2350,7691,1.2,无,17.25,0.503535928,2014,Q2,否,24,否
849950,3,3,2990,9773,2,0,4,8,1973,47.6344,-122.174,2230,11553,1,无,6.99,0.13224325,2015,Q1,否,42,否
525000,3,1.5,1350,6000,1,2,3,7,1950,47.5275,-122.391,1730,6012,2,有,6.19,0.368884916,2014,Q4,是,64,是
295000,4,2.5,2160,7725,1,0,4,8,1978,47.3078,-122.378,2060,8250,1.6,有,21.04,0.508931224,2015,Q2,否,37,否
207950,2,2,890,5000,1,0,3,6,1917,47.5158,-122.264,1860,5000,1,无,7.19,0.323278901,2014,Q3,是,97,否
699900,4,2.75,2810,7302,2,0,3,9,2002,47.5985,-121.977,2820,7302,1.454545455,无,16.07,0.13224325,2014,Q4,否,12,否
1280000,5,2.5,3400,9500,2,1,4,8,1977,47.5645,-122.082,3080,11081,2,无,11.62,0.240961112,2015,Q1,否,38,是
452000,4,1.5,1580,7350,1,0,4,7,1963,47.6734,-122.154,1560,7350,2.666666667,有,8.82,0.13224325,2014,Q4,否,51,否
370000,3,2,1680,5036,1,1,4,7,1987,47.4734,-122.186,1680,4921,1.5,无,11.49,0.437399093,2015,Q1,否,28,否
397500,3,2,1510,6710,1,0,3,7,1972,47.7193,-122.216,1660,6600,1.5,有,7.7,0.128667689,2014,Q2,否,42,否
490000,2,2.5,1230,1391,2,0,3,8,2004,47.6192,-122.301,1240,1350,0.8,有,1.01,0.075159088,2014,Q2,是,10,否
725000,4,2,2110,4140,2,0,3,9,1925,47.5836,-122.387,1440,4420,2,有,2.75,0.299387872,2015,Q1,是,12,否
625000,2,1.5,1490,5750,1.5,0,4,7,1900,47.5872,-122.39,1590,4025,1.333333333,有,2.69,0.310213732,2014,Q3,是,114,否
437500,3,2.5,2120,4500,2,0,3,7,2000,47.5322,-121.88,2530,4816,1.2,无,21.32,0.418648795,2014,Q4,否,14,否
650000,4,2.5,3180,5438,2,0,3,9,2003,47.5416,-121.864,3030,5335,1.6,无,21.89,0.418648795,2015,Q2,否,12,否
475000,2,1,1490,3825,1,0,3,7,1929,47.6799,-122.381,1460,3825,2,有,1.06,0.158122208,2014,Q2,是,85,否
1200000,4,2.5,2770,7800,2,0,3,10,1999,47.684,-122.205,2720,10000,1.6,无,6.94,0.128667689,2014,Q4,否,15,否
240000,2,1.75,1330,7200,1,0,3,7,1993,47.4467,-122.281,1450,11682,1.142857143,无,11.62,0.479947398,2014,Q2,是,21,否
529000,3,1,1210,3328,1.5,0,4,7,1924,47.6729,-122.363,1640,3333,3,无,0.7,0.117699118,2014,Q2,是,90,否
442000,3,1,1190,5100,1,0,4,7,1941,47.5346,-122.385,1690,5100,3,有,5.64,0.351908781,2015,Q1,是,74,否
585000,4,1.75,2430,7559,1,0,4,8,1981,47.7206,-122.11,1980,8750,2.285714286,有,12,0.128667689,2015,Q2,否,34,否
480000,4,2.5,2600,7787,2,0,3,8,2005,47.4877,-122.139,2830,7787,1.6,无,12.1,0.431375323,2015,Q1,否,10,否
290000,4,1,1330,8184,1.5,0,3,7,1949,47.7343,-122.347,1220,660,4,无,4.91,0.217991586,2014,Q4,是,65,否
615000,3,1.75,1900,5000,1,0,5,7,1951,47.5789,-122.393,1770,5000,1.714285714,有,3.18,0.30418088,2014,Q3,是,63,否
300000,2,1,1100,7680,1,0,4,7,1950,47.7439,-122.339,1460,7680,2,无,5.65,0.232828994,2015,Q1,是,65,否
750000,3,2.5,2400,7745,2,0,3,9,2001,47.6734,-122.173,2080,8615,1.2,无,8.05,0.13224325,2015,Q2,否,14,否
288000,3,1,1190,7560,1,0,5,6,1958,47.452,-122.177,1190,7560,3,无,12.97,0.437399093,2015,Q1,否,57,否
190000,2,1,630,6000,1,0,3,6,1943,47.4973,-122.221,1470,6840,2,无,9.23,0.402632396,2014,Q3,是,9,是
515000,5,3,2530,5105,1,0,3,8,2005,47.7546,-122.341,2290,4011,1.666666667,有,6.34,0.258519939,2015,Q1,是,10,否
275000,2,1,940,5000,1,0,3,6,1951,47.5186,-122.374,940,5000,2,无,6.56,0.376815249,2014,Q3,是,63,否
727500,2,2,1240,9119,1,0,4,7,1952,47.6221,-122.193,1380,9121,1,无,5.98,0.134696631,2014,Q4,否,62,否
650000,4,2.5,3040,6587,2,0,3,7,2003,47.683,-122.039,2740,6587,1.6,无,14,0.13224325,2014,Q2,否,11,否
365000,4,1,1590,7085,1.5,0,3,6,1944,47.7315,-122.305,1320,7085,4,无,5.57,0.192941708,2014,Q4,是,70,否
270500,3,2.5,1780,7848,1,0,3,7,1978,47.3608,-122.056,1680,7848,1.2,有,21.35,0.437399093,2015,Q2,否,37,否
200000,2,1.5,1360,1898,2,0,3,7,1978,47.2852,-122.19,1360,1898,1.333333333,无,23.44,0.503535928,2015,Q2,否,37,否
160000,3,1.5,1010,9600,1,0,4,7,1962,47.4097,-122.316,1400,9660,2,无,14.02,0.498346866,2014,Q2,是,52,否
204000,3,1,1040,7405,1,0,4,6,1971,47.3105,-122.021,1580,7405,3,无,25.15,0.437399093,2015,Q1,否,44,否
358000,3,2.25,1610,6655,2,0,4,7,1985,47.4296,-122.161,1780,7529,1.333333333,无,14.68,0.437399093,2015,Q1,否,30,否
452000,4,1.75,1570,8268,1,0,3,7,1979,47.7373,-122.197,1870,8190,2.285714286,无,9.18,0.275708061,2015,Q2,否,36,否
595000,2,2,1510,4000,1,0,4,7,1900,47.6582,-122.345,1920,4000,1,有,0.62,0.064814795,2014,Q4,是,114,否
249000,3,2,1360,6082,1,0,3,7,1994,47.3577,-122.16,1360,6987,1.5,无,19.15,0.503535928,2015,Q2,否,21,否
346900,4,2.5,1970,5106,2,0,3,8,1999,47.449,-122.205,2230,5109,1.6,无,12.53,0.444468731,2015,Q1,否,16,否
280000,4,2.5,1560,4350,2,0,3,7,2003,47.5025,-122.186,1560,4350,1.6,无,9.87,0.415300639,2014,Q4,否,11,否
782000,4,2.5,2380,9614,2,0,4,10,1991,47.5623,-122.116,2560,9770,1.6,无,10.16,0.240961112,2014,Q2,否,23,否
259950,2,2,1070,649,2,0,3,9,2008,47.5213,-122.357,1070,928,1,有,6.26,0.352402688,2015,Q1,是,7,否
215000,2,1,1320,8865,1,0,4,6,1943,47.4949,-122.3,1190,6490,2,无,8.19,0.389364034,2014,Q2,是,71,否
1450000,3,3,4380,6320,2,3,5,10,1952,47.6452,-122.411,3080,7680,1,有,1.44,0.188156828,2014,Q4,是,62,否
451000,3,1.75,1790,9813,2,0,3,7,1949,47.749,-122.305,1520,10125,1.714285714,无,6.59,0.234617624,2015,Q2,是,66,否
261000,2,1,750,8125,1,0,4,6,1943,47.4727,-122.198,1340,8750,2,无,11.24,0.437399093,2014,Q3,否,71,否
396000,3,1.5,1300,8280,1,0,5,7,1956,47.7403,-122.256,1570,8692,2,无,7.53,0.274214155,2014,Q4,否,58,否
238000,4,1,1400,7242,1.5,0,3,7,1959,47.4339,-122.291,1310,7314,4,无,12.43,0.532821775,2014,Q3,是,55,否
750000,6,1.75,2750,9563,2,0,4,8,1973,47.6368,-122.097,2040,9563,3.428571429,无,10.56,0.13224325,2015,Q2,否,42,是
880000,3,2.5,2870,5163,2,0,3,9,2014,47.6935,-122.352,1630,7995,1.2,无,2.18,0.136845725,2014,Q4,是,0,否
638700,3,1.75,2080,9162,1,0,3,7,1960,47.5846,-122.168,1870,8944,1.714285714,有,7.38,0.240961112,2014,Q4,否,54,否
435000,3,2.5,1840,5680,2,0,3,7,2008,47.6969,-122.026,1600,4697,1.2,无,14.92,0.13224325,2014,Q3,否,6,否
260000,3,1,1180,5350,1.5,0,4,6,1959,47.505,-122.259,1490,5350,3,无,7.97,0.34732396,2014,Q4,是,55,否
671500,5,2.75,2160,4000,1.5,0,5,7,1927,47.667,-122.289,2040,4000,1.818181818,有,2.87,0.055190908,2014,Q3,是,87,否
610000,3,1,1180,3400,1.5,0,3,8,1907,47.6376,-122.353,1440,3400,3,无,0.9,0.104967396,2014,Q4,是,107,否
338900,4,2.5,1830,5612,2,0,3,7,2003,47.3572,-122.015,1830,5998,1.6,无,22.71,0.437399093,2014,Q3,否,11,否
720000,4,4,3200,7708,2,0,3,10,2004,47.5816,-121.97,3480,7944,1,无,16.51,0.240961112,2015,Q1,否,11,否
442000,5,3,2560,5445,1.5,0,4,7,1927,47.5502,-122.311,1080,5445,1.666666667,有,4.34,0.244219257,2015,Q2,是,88,否
650000,5,2.75,2550,5040,1.5,0,5,8,1902,47.6136,-122.299,1590,3840,1.818181818,无,1,0.09035324,2014,Q2,是,112,否
263500,3,1.75,1330,9917,1,0,3,7,1981,47.4478,-122.161,1330,9081,1.714285714,有,13.61,0.437399093,2015,Q1,否,34,否
266000,3,2.5,1805,3402,2,0,3,7,2009,47.3521,-122.212,2095,3402,1.2,无,18.71,0.503535928,2014,Q4,否,5,否
530000,4,2.5,2320,5493,2,0,3,8,2004,47.7727,-122.229,2450,5471,1.6,无,10.01,0.275708061,2015,Q1,否,11,否
180000,3,1,1384,8960,1,0,4,6,1965,47.3062,-122.371,1000,8470,3,无,21.13,0.507470721,2014,Q4,否,49,否
619000,3,2.5,2720,6439,2,0,3,9,2005,47.5422,-121.86,3180,7320,1.2,无,22.06,0.418648795,2014,Q2,否,9,否
730000,2,2.25,2130,4920,1.5,4,4,7,1941,47.573,-122.409,2130,4920,0.888888889,有,4,0.325111842,2014,Q3,是,73,是
268500,4,1.75,1420,7500,1,0,4,7,1981,47.4025,-122.176,1500,7260,2.285714286,有,16.02,0.503535928,2014,Q4,否,33,否
640000,3,2.5,2160,4000,1.5,0,3,8,1903,47.6045,-122.307,2160,5120,1.2,有,0.84,0.110489523,2014,Q3,是,1,否
685000,3,2,2060,2900,1.5,0,5,8,1931,47.5897,-122.292,1910,3900,1.5,有,2.07,0.148530854,2015,Q1,是,84,否
290000,3,2.5,1610,2937,2,0,3,8,2006,47.4489,-122.188,1610,3049,1.2,无,12.9,0.437399093,2015,Q1,否,9,否
296000,4,2.5,1780,3600,2,0,3,7,2006,47.3665,-122.017,2020,3802,1.6,无,22.16,0.437399093,2014,Q3,否,8,否
360000,4,2.5,1840,9611,2,0,3,7,1996,47.4964,-122.251,1830,8505,1.6,无,8.66,0.374630737,2015,Q1,是,19,否
372500,2,2.5,1400,2958,2,0,3,8,2007,47.5496,-122.373,1540,2385,0.8,无,4.48,0.302464578,2014,Q3,是,7,否
515000,4,3,3590,8249,2,0,3,9,1997,47.2846,-122.341,2860,7995,1.333333333,无,22.59,0.511431829,2014,Q4,否,17,否
507000,2,1.75,1670,6460,1,0,3,8,2004,47.7123,-122.027,2170,6254,1.142857143,无,15.32,0.13224325,2014,Q4,否,10,否
460000,3,1.75,1440,7070,1,0,3,7,1980,47.6947,-122.125,1440,7210,1.714285714,无,10.71,0.13224325,2014,Q3,否,34,否
435500,3,2.25,1450,4789,2,0,3,7,1985,47.5665,-122.018,1560,4490,1.333333333,无,14.48,0.393844328,2015,Q1,否,30,否
531000,2,3,1270,1175,2,0,3,8,2000,47.6634,-122.34,1290,1800,0.666666667,有,1,0.069100289,2014,Q2,是,14,否
