销售日期,销售价格,卧室数,浴室数,居住面积,土地面积,楼层数,是否海景房,视野,成色,建筑设计水平,地上建筑面积,地下建筑面积,建筑年份,翻新年份,邮编,纬度,经度,附近15间房屋平均居住面积,附近15间房屋平均土地面积,每间卧室平均浴室数,有无地下室,距最近优质啤酒厂的距离,距海岸线的最近距离,距医院的交通距离
6/13/2014,589000.0,4,3.0,2440,9600,2.0,0.0,0.0,5,7,2440,0.0,1961,0.0,98034,47.7044,-122.2,2290,9600,1.3333333333333333,0.0,7.74,0.51920574,0.128667689
7/23/2014,163500.0,2,1.5,1050,3419,2.0,0.0,0.0,3,7,1050,0.0,1996,0.0,98038,47.3848,-122.039,1050,3417,1.3333333333333333,0.0,20.53,11.88868232,0.437399093
5/5/2014,560000.0,3,2.5,1900,8744,2.0,0.0,0.0,3,8,1900,0.0,1987,0.0,98074,47.62,-122.04299999999999,2030,8744,1.2,0.0,12.96,1.193513331,0.13224325
4/18/2015,615000.0,4,1.0,1330,2400,1.5,0.0,0.0,4,6,1330,0.0,1901,0.0,98103,47.65,-122.34,1330,4400,4.0,0.0,0.21,0.163218697,0.056886282
8/18/2014,305000.0,3,1.75,1650,9480,1.0,0.0,0.0,3,7,1220,430.0,1977,0.0,98034,47.726000000000006,-122.191,1540,8400,1.7142857142857142,1.0,8.91,1.879475949,0.128667689
11/5/2014,166950.0,3,1.0,1190,8820,1.0,0.0,0.0,3,6,1190,0.0,1959,0.0,98058,47.4616,-122.184,1230,7980,3.0,0.0,12.23,3.09678723,0.437399093
9/12/2014,799000.0,3,2.5,2140,9897,1.0,0.0,0.0,4,8,2140,0.0,1959,0.0,98040,47.5505,-122.219,2680,10083,1.2,0.0,6.39,0.414635536,0.289317817
6/25/2014,400000.0,3,2.5,2180,7508,1.0,0.0,0.0,4,7,1420,760.0,1962,0.0,98133,47.7606,-122.336,1900,7818,1.2,1.0,6.8,2.023677401,0.271742236
5/15/2014,256883.0,3,2.5,1690,5025,2.0,0.0,0.0,3,8,1690,0.0,2003,0.0,98023,47.2779,-122.34700000000001,2550,5001,1.2,0.0,23.05,1.135906092,0.511431829
11/11/2014,423000.0,4,2.0,1970,6480,1.5,0.0,0.0,5,7,1130,840.0,1920,0.0,98108,47.5511,-122.31200000000001,1500,6480,2.0,1.0,4.27,2.037811843,0.24056511100000005
7/23/2014,465000.0,3,2.5,2150,4084,2.0,0.0,0.0,3,8,2150,0.0,2007,0.0,98126,47.5488,-122.37200000000001,1750,2385,1.2,0.0,4.52,1.268188551,0.304751961
7/16/2014,470000.0,3,1.0,1010,5000,1.0,0.0,0.0,3,7,1010,0.0,1952,0.0,98107,47.675,-122.39399999999999,1680,5000,3.0,0.0,1.01,0.516644726,0.164011413
8/4/2014,226500.0,3,1.5,1300,7370,1.0,0.0,0.0,4,7,900,400.0,1976,0.0,98023,47.3025,-122.37,1430,7500,2.0,1.0,21.39,1.746857705,0.507470721
3/3/2015,274250.0,3,1.0,910,8450,1.0,0.0,0.0,4,6,910,0.0,1962,0.0,98059,47.4787,-122.15799999999999,1400,8040,3.0,0.0,11.97,2.752069235,0.437399093
9/19/2014,677900.0,3,2.5,2440,4587,2.0,0.0,0.0,3,8,2440,0.0,2010,0.0,98052,47.7073,-122.11399999999999,2750,4587,1.2,0.0,11.48,3.548586621,0.13224325
2/5/2015,425000.0,3,1.0,1010,5864,1.0,0.0,0.0,3,7,1010,0.0,1915,0.0,98116,47.5733,-122.381,1290,5000,3.0,0.0,3.13,0.802356174,0.27341166100000003
11/23/2014,180250.0,2,0.75,900,9600,1.0,0.0,0.0,3,6,900,0.0,1941,0.0,98166,47.4604,-122.339,1250,14280,2.6666666666666665,0.0,10.45,1.46832766,0.45671618
7/17/2014,464000.0,6,3.0,2300,3404,2.0,0.0,0.0,3,7,1600,700.0,1920,1994.0,98133,47.7067,-122.34299999999999,1560,1312,2.0,1.0,3.18,1.524930565,0.155072412
4/22/2015,320000.0,4,2.25,1550,7579,2.0,0.0,0.0,3,8,1550,0.0,1993,0.0,98038,47.354,-122.04700000000001,1630,6397,1.7777777777777777,0.0,21.98,13.95985653,0.437399093
7/17/2014,625504.0,3,2.25,1270,1566,2.0,0.0,0.0,3,8,1060,210.0,2014,0.0,98105,47.6647,-122.28399999999999,1160,1327,1.3333333333333333,1.0,3.02,0.567399565,0.057099837
5/27/2014,477000.0,4,2.75,1720,6270,2.0,0.0,0.0,3,8,1720,0.0,1978,0.0,98118,47.5458,-122.26799999999999,2130,8700,1.4545454545454546,0.0,5.23,0.470050991,0.260293787
7/3/2014,445838.0,3,2.5,2250,5692,2.0,0.0,0.0,3,8,2250,0.0,2000,0.0,98146,47.5133,-122.37899999999999,1320,5390,1.2,0.0,6.97,0.752336786,0.390300105
8/22/2014,686000.0,4,2.5,2760,6440,2.0,0.0,0.0,3,10,2760,0.0,1999,0.0,98075,47.5836,-122.02600000000001,3070,8127,1.6,0.0,13.9,1.823199553,0.240961112
6/5/2014,279950.0,3,2.0,1750,9750,1.0,0.0,0.0,3,7,1350,400.0,1961,0.0,98198,47.398,-122.29899999999999,1900,10125,1.5,1.0,14.87,1.289994606,0.532821775
9/3/2014,328000.0,3,2.25,2020,8379,2.0,0.0,0.0,3,7,2020,0.0,1994,0.0,98038,47.3828,-122.023,2020,8031,1.3333333333333333,0.0,21.12,12.15097863,0.437399093
6/4/2014,390000.0,3,2.25,1250,7500,1.0,0.0,0.0,5,7,1250,0.0,1942,0.0,98146,47.5123,-122.37299999999999,1280,7392,1.3333333333333333,0.0,6.98,0.977920297,0.3889054420000001
3/9/2015,479950.0,2,2.0,1510,6516,1.0,0.0,0.0,3,8,1510,0.0,2005,0.0,98053,47.7076,-122.01299999999999,1640,6009,1.0,0.0,15.77,5.700641199,0.13224325
5/29/2014,264950.0,4,2.25,1720,9753,1.0,0.0,0.0,4,7,1120,600.0,1978,0.0,98023,47.2922,-122.37100000000001,1510,9753,1.7777777777777777,1.0,22.1,1.268428008,0.507470721
3/3/2015,516500.0,3,2.5,1480,4729,2.0,0.0,0.0,3,7,1480,0.0,2004,0.0,98053,47.6794,-122.03399999999999,2250,4729,1.2,0.0,14.14,3.542785534,0.13224325
11/21/2014,315000.0,6,2.75,2940,7350,1.0,0.0,0.0,3,8,1780,1160.0,1978,0.0,98023,47.3103,-122.339,2120,8236,2.1818181818181817,1.0,20.82,2.079183046,0.511431829
9/2/2014,475000.0,3,1.5,2480,5280,1.5,0.0,0.0,5,7,1620,860.0,1947,0.0,98108,47.5575,-122.303,2090,4800,2.0,1.0,3.9,1.428818259,0.221342097
3/20/2015,410000.0,4,1.0,1970,4740,1.5,0.0,0.0,3,7,1670,300.0,1904,2005.0,98122,47.6136,-122.303,1510,4740,4.0,1.0,0.81,1.010255099,0.086246356
12/8/2014,225000.0,3,1.75,1430,8505,1.0,0.0,0.0,4,7,1430,0.0,1968,0.0,98003,47.3173,-122.319,1190,8640,1.7142857142857142,0.0,20.37,1.883542836,0.498346866
10/1/2014,210000.0,2,1.0,830,6000,1.0,0.0,0.0,3,6,830,0.0,1940,0.0,98126,47.5308,-122.376,830,4960,2.0,0.0,5.76,0.929059531,0.34746636700000005
1/27/2015,455000.0,2,1.0,1430,5000,1.5,0.0,0.0,2,7,1430,0.0,1925,0.0,98115,47.6727,-122.29899999999999,1450,3750,2.0,0.0,2.67,1.297024465,0.057490373
4/27/2015,225000.0,3,1.0,1300,8316,1.0,0.0,0.0,4,6,1300,0.0,1954,0.0,98002,47.3221,-122.21600000000001,1260,8316,3.0,0.0,20.66,5.412998621,0.503535928
8/26/2014,480000.0,2,1.0,1030,3060,1.0,0.0,2.0,4,7,790,240.0,1918,0.0,98103,47.6779,-122.353,1390,3060,2.0,1.0,1.28,0.340907379,0.111757066
2/26/2015,181000.0,2,1.5,720,5120,1.0,0.0,0.0,3,6,720,0.0,1954,0.0,98106,47.5218,-122.35700000000001,1150,2566,1.3333333333333333,0.0,6.23,2.0329386,0.349909962
3/14/2015,250000.0,4,2.0,2010,7312,1.0,0.0,0.0,4,7,2010,0.0,1976,0.0,98002,47.2785,-122.213,2010,7650,2.0,0.0,23.63,7.13650295,0.503535928
4/22/2015,481000.0,3,1.75,1560,3000,1.0,0.0,0.0,4,6,770,790.0,1918,0.0,98103,47.6846,-122.345,1390,3000,1.7142857142857142,1.0,1.87,0.259547829,0.113741144
9/23/2014,260000.0,3,2.0,1810,7209,1.0,0.0,0.0,4,7,1240,570.0,1978,0.0,98032,47.3656,-122.27799999999999,1750,7209,1.5,1.0,17.19,2.158540336,0.501579779
5/13/2014,455000.0,4,2.5,3360,7685,2.0,0.0,0.0,3,9,3360,0.0,2001,0.0,98058,47.4369,-122.111,3060,6567,1.6,0.0,15.6,6.353921738,0.437399093
4/21/2015,349500.0,3,1.0,1400,3538,1.0,0.0,0.0,3,7,800,600.0,1953,0.0,98118,47.5405,-122.27,1620,6331,3.0,1.0,5.52,0.376185658,0.264886682
9/29/2014,245000.0,3,2.5,1730,7442,2.0,0.0,0.0,3,7,1730,0.0,1987,0.0,98030,47.3507,-122.178,1630,6458,1.2,0.0,19.29,6.833285469,0.503535928
5/19/2014,592500.0,2,2.0,1420,9191,1.5,0.0,2.0,5,7,1420,0.0,1928,0.0,98115,47.6979,-122.32,1420,6816,1.0,0.0,3.35,1.1869436009999998,0.116706741
10/20/2014,385000.0,4,1.75,2360,7620,1.0,0.0,0.0,4,7,1180,1180.0,1955,0.0,98106,47.5278,-122.345,1910,7620,2.2857142857142856,1.0,5.79,2.642766513,0.324830702
8/29/2014,693000.0,4,2.5,2460,4425,2.0,0.0,0.0,3,8,2460,0.0,2006,0.0,98052,47.7048,-122.109,2990,5659,1.6,0.0,11.64,3.278340283,0.13224325
12/2/2014,780000.0,3,1.0,1660,4400,1.5,0.0,0.0,3,8,1460,200.0,1911,0.0,98112,47.6362,-122.302,1660,4400,3.0,1.0,1.83,0.532246136,0.035111818
10/24/2014,237000.0,3,1.75,1270,8470,1.0,0.0,0.0,4,7,1270,0.0,1960,0.0,98198,47.4207,-122.29,1600,8470,1.7142857142857142,0.0,13.34,2.213337855,0.532821775
4/28/2015,425000.0,2,1.0,770,5040,1.0,0.0,0.0,3,5,770,0.0,1930,0.0,98144,47.5964,-122.29899999999999,1330,2580,2.0,0.0,1.5,0.587197944,0.128834605
5/19/2014,290000.0,4,2.5,1700,7280,2.0,0.0,0.0,4,7,1700,0.0,1988,0.0,98031,47.4045,-122.171,1950,7475,1.6,0.0,15.99,6.909348838,0.503535928
8/14/2014,415000.0,2,1.0,1070,4500,1.0,0.0,0.0,3,7,1070,0.0,1937,0.0,98115,47.6802,-122.29,1320,4465,2.0,0.0,3.32,1.289948413,0.082974699
4/9/2015,272500.0,3,2.5,2070,9900,1.0,0.0,0.0,3,8,1420,650.0,1979,0.0,98023,47.2988,-122.37100000000001,2070,8250,1.2,1.0,21.64,1.691314262,0.507470721
5/1/2015,436000.0,2,1.0,1040,7538,1.0,0.0,0.0,4,7,1040,0.0,1939,0.0,98133,47.7107,-122.352,1440,7530,2.0,0.0,3.28,1.204974679,0.17332276600000002
9/25/2014,236000.0,3,1.0,1300,5898,1.0,0.0,0.0,3,7,1300,0.0,1961,0.0,98178,47.5053,-122.255,1320,7619,3.0,0.0,8.02,0.5747579660000001,0.352338568
11/24/2014,331000.0,3,1.75,1080,1306,1.0,0.0,0.0,3,7,580,500.0,1954,2003.0,98199,47.6601,-122.4,1440,2225,1.7142857142857142,1.0,0.45,0.340005009,0.169032903
3/20/2015,365000.0,3,2.5,2653,4510,2.0,0.0,0.0,3,8,2653,0.0,2006,0.0,98031,47.4145,-122.166,2653,4927,1.2,0.0,15.48,6.389813782,0.437399093
5/5/2015,405000.0,3,1.75,2390,6000,1.0,0.0,0.0,3,6,1240,1150.0,1908,0.0,98118,47.5362,-122.26799999999999,2020,6000,1.7142857142857142,1.0,5.82,0.222399475,0.276832378
2/27/2015,170000.0,2,1.0,860,5265,1.0,0.0,0.0,3,6,860,0.0,1931,0.0,98178,47.5048,-122.272,1650,8775,2.0,0.0,7.79,1.1956843659999998,0.342627298
6/30/2014,780000.0,4,2.5,3500,7048,2.0,0.0,0.0,3,9,3500,0.0,2005,0.0,98053,47.6811,-122.025,3920,7864,1.6,0.0,14.57,3.882702156,0.13224325
9/5/2014,370000.0,4,2.5,2720,8666,2.0,0.0,0.0,3,9,2720,0.0,1992,0.0,98030,47.3846,-122.169,2410,8100,1.6,0.0,17.28,8.26231727,0.503535928
2/9/2015,405000.0,3,1.75,1670,6720,1.0,0.0,0.0,3,7,1140,530.0,1980,0.0,98034,47.7198,-122.193,1670,7320,1.7142857142857142,1.0,8.59,1.466954089,0.128667689
2/24/2015,630000.0,4,1.75,2950,9025,1.0,0.0,2.0,4,8,1780,1170.0,1975,0.0,98034,47.7128,-122.223,2120,9600,2.2857142857142856,1.0,7.17,0.6235432329999999,0.128667689
10/22/2014,360000.0,4,2.5,2160,9528,2.0,0.0,0.0,3,9,2160,0.0,1992,0.0,98001,47.3341,-122.255,2280,9937,1.6,0.0,19.49,3.408128758,0.501579779
7/9/2014,550000.0,3,2.0,1970,4166,2.0,0.0,3.0,5,8,1270,700.0,1929,0.0,98126,47.5717,-122.375,2390,4166,1.5,1.0,3.09,0.813076742,0.266985301
8/22/2014,265000.0,3,2.0,1320,8959,1.0,0.0,0.0,3,7,1320,0.0,1993,0.0,98042,47.3536,-122.14399999999999,1740,7316,1.5,0.0,19.71,10.71726095,0.503535928
3/4/2015,446500.0,3,2.5,2650,7286,2.0,0.0,0.0,3,8,2650,0.0,1990,0.0,98059,47.5084,-122.154,2400,7220,1.2,0.0,10.6,2.251546225,0.415300639
6/2/2014,404000.0,3,1.5,2030,8880,1.0,0.0,0.0,3,7,1330,700.0,1963,0.0,98108,47.5586,-122.311,2140,5592,2.0,1.0,3.76,1.685681171,0.224632579
8/11/2014,335000.0,3,2.5,2440,7632,2.0,0.0,0.0,3,8,2440,0.0,1998,0.0,98003,47.3494,-122.301,2510,7903,1.2,0.0,18.21,1.071454962,0.501579779
6/19/2014,576000.0,3,2.5,1940,9000,1.0,0.0,0.0,4,7,970,970.0,1948,0.0,98117,47.6933,-122.39299999999999,2190,7310,1.2,1.0,2.14,0.508219261,0.197026372
4/1/2015,208633.0,3,2.5,2040,3810,2.0,0.0,0.0,3,8,2040,0.0,2006,0.0,98038,47.3537,-122.0,2370,4590,1.2,0.0,23.35,14.42789591,0.437399093
1/15/2015,315000.0,3,2.25,2200,8750,1.0,0.0,0.0,4,7,1120,1080.0,1964,0.0,98166,47.476000000000006,-122.337,1460,10139,1.3333333333333333,1.0,9.38,1.190196158,0.424582283
2/17/2015,725000.0,3,1.75,1920,3300,1.0,0.0,0.0,4,8,960,960.0,1913,0.0,98112,47.6239,-122.29799999999999,1740,4000,1.7142857142857142,1.0,1.3,0.7158204090000001,0.066990345
4/3/2015,550000.0,4,2.75,1800,7750,1.0,0.0,0.0,4,8,1400,400.0,1965,0.0,98177,47.7776,-122.384,1800,8275,1.4545454545454546,1.0,7.77,0.444649058,0.353186925
6/12/2014,610750.0,4,2.25,2180,7297,2.0,0.0,0.0,3,8,2180,0.0,1984,0.0,98074,47.6459,-122.05799999999999,2250,9781,1.7777777777777777,0.0,12.46,1.093945961,0.13224325
2/28/2015,550700.0,2,1.0,1010,5000,1.5,0.0,0.0,4,6,1010,0.0,1908,0.0,98105,47.6692,-122.29700000000001,1460,5000,2.0,0.0,2.61,0.940127006,0.051583341
2/9/2015,834000.0,4,2.5,2370,4000,1.5,0.0,2.0,5,8,1980,390.0,1928,0.0,98144,47.601000000000006,-122.294,2440,5750,1.6,1.0,1.47,0.394927166,0.121976941
11/5/2014,305000.0,4,2.25,1950,7700,1.0,0.0,0.0,3,8,1350,600.0,1979,0.0,98058,47.4441,-122.125,2150,7350,1.7777777777777777,1.0,14.8,5.546983271,0.437399093
7/23/2014,548000.0,2,1.0,1470,3864,1.0,0.0,0.0,4,7,1170,300.0,1916,0.0,98103,47.6638,-122.345,1570,3864,2.0,1.0,1.01,0.558125989,0.075610835
11/22/2014,268750.0,4,1.0,800,8775,1.0,0.0,0.0,3,6,800,0.0,1943,0.0,98166,47.48,-122.336,1310,8775,4.0,0.0,9.1,1.19565836,0.417041068
5/13/2014,819900.0,5,2.75,3150,7119,2.0,0.0,0.0,3,9,3150,0.0,2013,0.0,98052,47.6759,-122.15100000000001,1560,8384,1.8181818181818181,0.0,9.03,2.227330836,0.13224325
9/5/2014,740000.0,4,2.0,2050,4400,1.5,0.0,0.0,4,9,2050,0.0,1922,0.0,98102,47.644,-122.319,2320,5500,2.0,0.0,1.24,0.123581445,0.042603418
4/28/2015,186375.0,3,1.0,1000,7636,1.0,0.0,0.0,2,7,1000,0.0,1952,0.0,98166,47.472,-122.344,1150,7600,3.0,0.0,9.65,1.015303695,0.437550476
9/16/2014,880000.0,4,3.5,2800,6750,2.0,0.0,0.0,3,9,1890,910.0,1951,2002.0,98105,47.669,-122.275,2370,6120,1.1428571428571428,1.0,3.52,0.471717702,0.075249257
4/8/2015,640000.0,2,1.0,1070,5000,1.0,0.0,0.0,3,7,1070,0.0,1924,0.0,98103,47.6666,-122.331,1710,5000,2.0,0.0,1.36,0.572630221,0.060735923
7/3/2014,940000.0,4,2.0,2490,9525,2.0,0.0,0.0,5,9,2490,0.0,1968,0.0,98040,47.5639,-122.21700000000001,2770,9525,2.0,0.0,5.89,0.344358867,0.240961112
10/7/2014,260000.0,4,2.5,1960,5238,2.0,0.0,0.0,3,7,1960,0.0,2003,0.0,98038,47.3483,-122.052,1800,5894,1.6,0.0,22.17,14.33313469,0.437399093
6/2/2014,559900.0,3,2.75,2930,5569,1.0,0.0,0.0,3,9,1860,1070.0,2004,0.0,98072,47.7648,-122.164,2580,11045,1.0909090909090908,1.0,11.6,4.829207607,0.275708061
7/22/2014,791500.0,4,2.0,1510,3500,1.5,0.0,0.0,5,7,1510,0.0,1911,0.0,98103,47.6794,-122.35700000000001,1820,3750,2.0,0.0,1.23,0.553723657,0.121146111
8/26/2014,265000.0,3,1.75,1420,8250,1.0,0.0,0.0,3,7,1420,0.0,1954,0.0,98133,47.7535,-122.354,1740,8000,1.7142857142857142,0.0,6.15,1.201486741,0.271553586
11/6/2014,684000.0,4,3.5,3040,8414,2.0,0.0,0.0,3,9,2420,620.0,2010,0.0,98059,47.5222,-122.15700000000001,3470,8066,1.1428571428571428,1.0,9.87,2.14405877,0.393844328
9/9/2014,425000.0,3,1.75,2500,6840,1.0,0.0,0.0,3,8,1300,1200.0,1957,0.0,98125,47.7222,-122.32,1580,8691,1.7142857142857142,1.0,4.64,1.888315191,0.17116505
7/18/2014,552250.0,4,2.5,2580,5823,2.0,0.0,0.0,3,8,2580,0.0,2002,0.0,98065,47.5374,-121.875,2380,5823,1.6,0.0,21.46,8.637596955,0.418648795
7/23/2014,165000.0,4,1.0,1000,7134,1.0,0.0,0.0,3,6,1000,0.0,1943,0.0,98178,47.4897,-122.24,1020,7138,4.0,0.0,9.29,1.227075729,0.394898723
12/29/2014,239900.0,4,1.0,1000,7134,1.0,0.0,0.0,3,6,1000,0.0,1943,0.0,98178,47.4897,-122.24,1020,7138,4.0,0.0,9.29,1.227075729,0.394898723
4/16/2015,387000.0,4,1.75,2500,7690,1.0,0.0,0.0,3,7,1250,1250.0,1973,0.0,98155,47.7713,-122.307,2040,8646,2.2857142857142856,1.0,7.94,1.995384886,0.283724745
12/3/2014,437500.0,2,1.0,990,3120,1.0,0.0,2.0,5,7,790,200.0,1907,0.0,98103,47.68,-122.353,1930,3120,2.0,1.0,1.38,0.411552835,0.117243139
6/4/2014,375000.0,4,1.75,2200,7475,1.0,0.0,0.0,5,7,1100,1100.0,1955,0.0,98118,47.543,-122.28,1600,5766,2.2857142857142856,1.0,5.17,0.938930686,0.254245954
8/6/2014,300000.0,4,2.5,1910,4862,2.0,0.0,0.0,3,7,1910,0.0,2005,0.0,98038,47.3607,-122.03399999999999,2010,5091,1.6,0.0,21.97,13.57003255,0.437399093
10/6/2014,420000.0,4,1.0,1750,9600,1.5,0.0,0.0,4,7,1750,0.0,1954,0.0,98006,47.5759,-122.137,1750,10530,4.0,0.0,8.93,1.19817346,0.240961112
8/5/2014,679900.0,3,2.5,2440,5750,2.0,0.0,2.0,3,9,1980,460.0,2000,0.0,98116,47.565,-122.381,1520,5750,1.2,1.0,3.63,1.329439193,0.27997624600000004
12/10/2014,329500.0,4,2.5,1820,7912,2.0,0.0,0.0,3,7,1820,0.0,1994,0.0,98038,47.3845,-122.029,1820,8168,1.6,0.0,20.85,11.98303128,0.437399093
8/19/2014,604950.0,3,2.5,2110,5608,1.0,0.0,0.0,3,8,1340,770.0,2013,0.0,98033,47.6743,-122.184,2040,9363,1.2,1.0,7.65,1.023471539,0.13224325
9/17/2014,795000.0,5,2.5,3040,9570,1.0,0.0,2.0,4,8,1640,1400.0,1966,0.0,98006,47.5651,-122.164,2920,8800,2.0,1.0,8.01,1.141495015,0.240961112
11/20/2014,338000.0,4,3.0,2090,7500,1.0,0.0,0.0,3,7,1370,720.0,1986,0.0,98056,47.4888,-122.182,1810,7650,1.3333333333333333,1.0,10.73,1.464735718,0.430182283
12/4/2014,280000.0,3,2.25,1430,7222,2.0,0.0,0.0,3,7,1430,0.0,1993,0.0,98056,47.5112,-122.19,1430,7220,1.3333333333333333,0.0,9.29,0.6194303329999999,0.393844328
12/23/2014,380000.0,5,3.0,3450,9914,2.0,0.0,0.0,3,9,3450,0.0,2004,0.0,98023,47.2813,-122.345,2860,9721,1.6666666666666667,0.0,22.82,1.386329804,0.511431829
8/11/2014,297000.0,3,2.25,1450,7562,2.0,0.0,0.0,3,7,1450,0.0,1994,0.0,98056,47.5038,-122.189,1650,7625,1.3333333333333333,0.0,9.71,0.616797932,0.406654346
5/20/2014,730000.0,4,2.5,3230,7331,2.0,0.0,0.0,3,10,3230,0.0,2004,0.0,98075,47.5823,-121.97,3480,7447,1.6,0.0,16.5,4.1502785389999985,0.240961112
10/27/2014,275000.0,3,3.0,1590,7750,1.0,0.0,0.0,3,7,1060,530.0,1997,0.0,98038,47.3624,-122.045,1680,7500,1.0,1.0,21.57,13.39132466,0.437399093
4/29/2015,595000.0,4,2.0,2020,2849,2.0,0.0,0.0,3,7,2020,0.0,1960,0.0,98115,47.6831,-122.329,1910,3120,2.0,0.0,2.4,0.082754773,0.08847883699999999
4/21/2015,435000.0,3,1.5,1300,3348,1.5,0.0,0.0,3,7,1300,0.0,1904,2014.0,98144,47.592,-122.307,1590,2577,2.0,0.0,1.56,0.92235969,0.139195731
3/13/2015,389000.0,4,2.25,2130,5337,2.0,0.0,0.0,3,7,2130,0.0,2001,0.0,98019,47.7237,-121.959,2300,6930,1.7777777777777777,0.0,18.52,8.186357865,0.13224325
1/21/2015,560000.0,4,2.25,2550,7800,1.0,0.0,0.0,3,8,1580,970.0,1968,0.0,98052,47.6283,-122.095,2420,8050,1.7777777777777777,1.0,10.58,0.364518347,0.13224325
6/25/2014,365500.0,3,2.0,1410,9600,1.0,0.0,0.0,4,7,1410,0.0,1983,0.0,98072,47.7591,-122.146,1410,9600,1.5,0.0,11.97,4.966079814,0.275708061
5/15/2014,252350.0,3,2.0,1650,7352,1.0,0.0,0.0,3,7,1160,490.0,1979,0.0,98058,47.4612,-122.169,1710,7350,1.5,1.0,12.64,3.391813644,0.437399093
12/10/2014,345000.0,4,1.0,1550,7620,1.5,0.0,0.0,3,7,1550,0.0,1957,0.0,98106,47.5287,-122.35,1450,7620,4.0,0.0,5.73,2.607954681,0.326238357
9/17/2014,490000.0,3,2.75,1980,3128,2.0,0.0,0.0,4,9,1980,0.0,1979,0.0,98008,47.6109,-122.11399999999999,1950,2856,1.0909090909090908,0.0,9.64,0.309041958,0.13224325
3/9/2015,530000.0,5,2.25,2720,8800,1.0,0.0,0.0,4,7,1500,1220.0,1958,0.0,98008,47.5976,-122.118,2110,8800,2.2222222222222223,1.0,9.51,0.399378309,0.240961112
6/19/2014,378750.0,3,2.5,2160,3000,1.5,0.0,0.0,3,7,1260,900.0,1909,2011.0,98118,47.5644,-122.289,1060,3500,1.2,1.0,3.64,0.627845792,0.202967769
6/19/2014,269900.0,4,1.75,1530,8750,1.5,0.0,0.0,4,7,1530,0.0,1968,0.0,98058,47.4556,-122.15700000000001,1390,8750,2.2857142857142856,0.0,13.27,4.006867277,0.437399093
3/6/2015,557000.0,3,3.5,1710,2096,2.0,0.0,0.0,3,8,1290,420.0,2008,0.0,98122,47.6055,-122.305,1630,1543,0.8571428571428571,1.0,0.87,0.994788153,0.10741691
4/22/2015,352000.0,2,1.0,940,5000,1.0,0.0,0.0,4,7,940,0.0,1937,0.0,98117,47.6879,-122.385,1560,4500,2.0,0.0,1.65,1.022063414,0.177126322
6/18/2014,322500.0,4,2.5,1820,6753,2.0,0.0,0.0,3,7,1820,0.0,1994,0.0,98038,47.3845,-122.03200000000001,1820,7107,1.6,0.0,20.75,11.95900573,0.437399093
9/12/2014,650000.0,3,3.25,1510,2000,2.0,0.0,0.0,3,9,1330,180.0,2001,0.0,98116,47.5815,-122.402,1510,1352,0.9230769230769232,1.0,3.37,0.110055553,0.32797327800000003
8/6/2014,450000.0,3,2.0,1290,1213,3.0,0.0,0.0,3,8,1290,0.0,2001,0.0,98103,47.6609,-122.344,1290,3235,1.5,0.0,0.81,0.7499495979999999,0.06923164
4/17/2015,278500.0,3,2.0,1570,5250,1.0,0.0,0.0,3,7,1570,0.0,1998,0.0,98092,47.3163,-122.18799999999999,1570,5250,1.5,0.0,21.39,6.785364619,0.503535928
4/27/2015,364950.0,4,2.5,1930,6957,2.0,0.0,0.0,3,8,1930,0.0,1995,0.0,98055,47.4309,-122.191,2090,6996,1.6,0.0,13.94,4.915152977,0.444468731
3/18/2015,268000.0,3,2.5,1550,8134,2.0,0.0,0.0,3,7,1550,0.0,1991,0.0,98031,47.403999999999996,-122.191,1550,8134,1.2,0.0,15.64,6.747874577,0.503535928
7/23/2014,577500.0,3,2.5,2000,7251,2.0,0.0,0.0,3,9,2000,0.0,1995,0.0,98034,47.7067,-122.2,2450,8118,1.2,0.0,7.82,0.59168345,0.128667689
2/12/2015,339000.0,4,1.5,2390,7480,1.5,0.0,2.0,3,7,2390,0.0,1920,0.0,98178,47.504,-122.227,2850,6867,2.6666666666666665,0.0,8.69,0.053854844000000006,0.383212657
1/5/2015,423000.0,4,2.25,2200,9351,1.0,0.0,0.0,5,7,1290,910.0,1962,0.0,98133,47.7448,-122.333,1910,8660,1.7777777777777777,1.0,5.8,2.1003517780000003,0.231803023
12/23/2014,355000.0,3,2.25,1860,5028,2.0,0.0,0.0,3,8,1860,0.0,2012,0.0,98019,47.7318,-121.98200000000001,2320,5465,1.3333333333333333,0.0,17.8,7.89887024,0.13224325
12/3/2014,482000.0,2,1.0,950,3960,1.0,0.0,0.0,3,7,950,0.0,1941,0.0,98103,47.6885,-122.337,1320,4050,2.0,0.0,2.32,0.251448548,0.108687179
7/30/2014,625000.0,3,1.75,1600,9135,1.0,0.0,0.0,5,7,1600,0.0,1955,0.0,98006,47.5724,-122.179,1580,9800,1.7142857142857142,0.0,7.17,0.253417141,0.240961112
7/17/2014,375000.0,2,1.0,940,5120,1.0,0.0,0.0,3,7,940,0.0,1909,0.0,98122,47.6073,-122.30799999999999,1300,5120,2.0,0.0,0.68,1.178541578,0.103986875
4/3/2015,245000.0,3,2.5,1530,8500,1.0,0.0,0.0,5,7,1030,500.0,1996,0.0,98038,47.3592,-122.046,1850,8140,1.2,1.0,21.72,13.606628,0.437399093
